id	lat	lon	title	description	icon	iconSize	iconOffset
831	53.32504	40.697428	Староюрьевский район	село Староюрьево, Кооперативная, 5	/static/images/tik.png	18,32	-9,-32
832	52.653629	41.430436	Тамбовский район	п.Строитель, Придорожная, 1А	/static/images/tik.png	18,32	-9,-32
833	51.991973	41.165648	Токаревский район	р.п. Токаревка, Маяковского, 3	/static/images/tik.png	18,32	-9,-32
834	51.982162	42.251361	Уваровский район	г.Уварово, Шоссейная, 2	/static/images/tik.png	18,32	-9,-32
835	52.56298	42.970211	Уметский район	р.п.Умет, Мира, 12	/static/images/tik.png	18,32	-9,-32
836	50.2583744596	127.534807138	Амурская область	г.Благовещенск, ул.Ленина, 135	/static/images/tik.png	18,32	-9,-32
837	51.998971	127.676105	Шимановск	город Шимановск, ул. Ленина, 38	/static/images/tik.png	18,32	-9,-32
838	49.422017	130.08439	Архаринский район	Архаринский район, п.г.т. Архара, ул. Калинина, 12	/static/images/tik.png	18,32	-9,-32
839	51.392803	128.128533	Свободный	город Свободный, ул. 50 лет Октября, 14	/static/images/tik.png	18,32	-9,-32
840	50.902449	128.467296	Белогорский район	Белогорский район, Белогорск, ул. Гагарина, 2	/static/images/tik.png	18,32	-9,-32
841	50.902449	128.467296	Белогорск	город Белогорск, ул.Гагарина, 2	/static/images/tik.png	18,32	-9,-32
842	50.327366	127.536255	Благовещенский район	г. Благовещенск, ул. Зейская, 198	/static/images/tik.png	18,32	-9,-32
843	50.327366	127.536255	Благовещенск	г. Благовещенск, ул. Ленина, 133	/static/images/tik.png	18,32	-9,-32
844	49.800405	129.869575	Бурейский район	Бурейский район, п.г.т. Новобурейский, ул.Советская, 49	/static/images/tik.png	18,32	-9,-32
845	49.783814	129.418962	Райчихинск	город Райчихинск, ул. Победа, 3	/static/images/tik.png	18,32	-9,-32
846	53.739061	127.232104	Зея	город Зея, ул.Мухина, 217	/static/images/tik.png	18,32	-9,-32
847	55.140019	124.739611	Тында	город Тында, Красная Пресня, 29	/static/images/tik.png	18,32	-9,-32
848	50.106062	129.439237	Завитинский район	Завитинский район, г.Завитинск, ул. Куйбышева, 44	/static/images/tik.png	18,32	-9,-32
849	53.739061	127.232104	Зейский район	город Зея, ул. Шохина, 2	/static/images/tik.png	18,32	-9,-32
850	51.761817	128.11831	Углегорск	поселок Углегорск., ул. Маршала Неделина, 18/33	/static/images/tik.png	18,32	-9,-32
851	50.360886	127.994782	Ивановский район	Ивановский район, с. Ивановка, Ленина, 148	/static/images/tik.png	18,32	-9,-32
852	49.615827	127.992159	Константиновский район	Константиновский район, с.Константиновка, ул. Ленина, 85	/static/images/tik.png	18,32	-9,-32
854	53.4487328625	125.811615419	Магдагачинский район	Магдагачинский район, ул. К-Маркса, 19	/static/images/tik.png	18,32	-9,-32
855	51.657898	128.914073	Мазановский район	Мазановский район, Новокиевский Увал, Лесная, 17	/static/images/tik.png	18,32	-9,-32
856	49.625626	128.657595	Михайловский район	Михайловский район, село Поярково, улица Ленина, дом 87	/static/images/tik.png	18,32	-9,-32
857	50.369982	129.103124	Октябрьский район	Октябрьский район, с.Екатеринославка, ул. Ленина, 64	/static/images/tik.png	18,32	-9,-32
858	50.721969	129.295166	Ромненский район	Ромненский район, с. Ромны, ул. Советская, 100	/static/images/tik.png	18,32	-9,-32
859	51.392803	128.128533	Свободненский район	г.Свободный, ул. 50 лет Октября, 14	/static/images/tik.png	18,32	-9,-32
860	53.070154	132.943682	Селемджинский район	Селемджинский район, поселок городского типа Экимчан, Комсомольская, 3	/static/images/tik.png	18,32	-9,-32
861	51.091546	128.383726	Серышевский район	п.Серышево, ул. Ленина, 5	/static/images/tik.png	18,32	-9,-32
862	53.983428	123.945743	Сковородинский район	Сковородинский район, город Сковородино, ул. Победы, 33	/static/images/tik.png	18,32	-9,-32
863	50.098834	128.060081	Тамбовский район	Тамбовский район, с. Тамбовка, ул. Ленинская, 90	/static/images/tik.png	18,32	-9,-32
864	55.140019	124.739611	Тындинский район	город Тында, ул. Красная Пресня, 47	/static/images/tik.png	18,32	-9,-32
865	51.998971	127.676105	Шимановский район	г. Шимановск, ул. Орджоникидзе, 14	/static/images/tik.png	18,32	-9,-32
866	49.747354	129.664328	Прогресс	пгт Прогресс, ул. Пушкина, 7	/static/images/tik.png	18,32	-9,-32
867	51.7197945258	94.4367185421	Республика Тыва	г. Кызыл, Чульдум, 18	/static/images/tik.png	18,32	-9,-32
868	51.012556	90.205156	Бай-Тайгинский кожуун	село Тээли, Комсомольская, 19	/static/images/tik.png	18,32	-9,-32
869	51.144297	90.574435	Барун-Хемчикский кожуун	село Кызыл-Мажалык, ул. Чадамба, 20	/static/images/tik.png	18,32	-9,-32
870	51.173473	90.575549	Ак-Довурак	Республика Тыва, город Ак-Довурак, ул.Комсомольская, 3 &quot;а&quot;	/static/images/tik.png	18,32	-9,-32
871	51.7212810471	94.4390146807	Кызыл	Республика Тыва, город Кызыл, Ленина, 32	/static/images/tik.png	18,32	-9,-32
872	51.2874010879	91.5709451772	Дзун-Хемчикский кожуун	Республика Тыва, Дзун-Хемчикский кожуун, Чадан, Ленина, 42	/static/images/tik.png	18,32	-9,-32
873	51.490822	95.557848	Каа-Хемский кожуун	Сарыг-Сеп, ул. Енисейская, 143	/static/images/tik.png	18,32	-9,-32
874	51.689209	94.581676	Кызылский кожуун	Республика Тыва, Кызылский кожуун, поселок городского типа Каа-Хем, Таежная, 20	/static/images/tik.png	18,32	-9,-32
875	50.380564	90.443874	Монгун-Тайгинский кожуун	Республика Тыва, Монгун-Тайгинский кожуун, село Мугур-Аксы, ул. Саны-Шири, 46	/static/images/tik.png	18,32	-9,-32
876	52.14512	93.91686	Пий-Хемский кожуун	Республика Тыва, Пий-Хемский кожуун, город Туран, ул. Кочетова, 11	/static/images/tik.png	18,32	-9,-32
877	51.401097	91.274726	Сут-Хольский кожуун	Республика Тыва, Сут-Хольский кожуун, село Суг-Аксы, Бурбу, 16	/static/images/tik.png	18,32	-9,-32
878	51.159461	94.463952	Тандинский кожуун	Республика Тыва, Тандинский кожуун, село Бай-Хаак, ул. Оюна Данчая, 45	/static/images/tik.png	18,32	-9,-32
879	50.599702	95.005223	Тес-Хемский кожуун	Республика Тыва, Тес-Хемский кожуун, село Самагалтай, ул.Кунаа, 58	/static/images/tik.png	18,32	-9,-32
